ma_mau,901.800507,905.72725,909.649623,913.567626,917.481259,921.390522,925.295415,929.195937,933.09209,936.983873,942.166118,946.047703,949.924919,953.797764,957.66624,961.530345,965.39008,969.245445,973.09644,976.943065,980.78532,985.901528,989.733586,993.561274,997.384591,1001.203539,1005.018116,1008.828324,1012.634161,1016.435628,1020.232726,1024.025453,1029.075624,1032.858154,1036.636314,1040.410104,1044.179524,1047.944574,1051.705254,1055.461563,1059.213503,1062.961072,1066.704271,1071.688406,1075.421408,1079.150041,1082.874303,1086.594195,1090.309717,1094.020869,1097.727651,1101.430063,1105.128105,1108.821776,1113.739874,1117.423348,1121.102453,1124.777188,1128.447552,1132.113546,1135.775171,1139.432425,1143.085309,1146.733823,1150.377967,1155.230027,1158.863974,1162.493551,1166.118758,1169.739595,1173.356062,1176.968158,1180.575885,1184.179241,1187.778227,1191.372843,1196.158867,1199.743286,1203.323336,1206.899015,1210.470324,1214.037263,1217.599831,1221.15803,1224.711859,1228.261317,1232.987131,1236.526392,1240.061284,1243.591806,1247.117957,1250.639738,1254.157149,1257.670191,1261.178862,1264.683163,1268.183093,1272.84287,1276.332604,1279.817968,1283.298961,1286.775585,1290.247839,1293.715722,1297.179236,1300.638379,1304.093152,1307.543555,1312.137295,1315.577501,1319.013337,1322.444803,1325.871899,1329.294625,1332.712981,1336.126967,1339.536582,1342.941828,1346.342703,1350.870406,1354.261084,1357.647393,1361.029331,1364.406899,1367.780097,1371.148925,1374.513383,1377.873471,1381.229189,1384.580537,1389.042202,1392.383353,1395.720134,1399.052545,1402.380585,1405.704256,1409.023556,1412.338486,1415.649046,1418.955236,1422.257056,1426.652685,1429.944308,1433.231561,1436.514444,1439.792957,1443.0671,1446.336872,1449.602275,1452.863307,1456.11997,1459.372262,1463.701854,1466.943949,1470.181674,1473.415029,1476.644015,1479.86863,1483.088874,1486.304749,1489.516254,1492.723389,1495.926153,1500.189708,1503.382276,1506.570473,1509.754301,1512.933758,1516.108845,1519.279563,1522.44591,1525.607887,1528.765494,1531.91873,1536.116248,1539.259288,1542.397958,1545.532258,1548.662188,1551.787747,1554.908937,1558.025756,1561.138205,1564.246285,1567.349994,1571.481475,1574.574987,1577.664129,1580.748901,1583.829303,1586.905335,1589.976997,1593.044288,1596.10721,1599.165761,1602.219943,1606.285387,1609.329371,1612.368986,1615.40423,1618.435104,1621.461608,1624.483742,1627.501506,1630.5149,1633.523924,1637.529158,1640.527985,1643.522441,1646.512528,1649.498245,1652.479591,1655.456568,1658.429174,1661.39741,1664.361276,1667.320772,1671.259969,1674.209268,1677.154198,1680.094757,1683.030945,1685.962764,1688.890213,1691.813292,1694.732,1697.646339,1700.556307,nguon_goc,ngay_do,do_am,tro_tong,tro_khong_tan,pipeprine,tinh_dau
13,2.397327,2.527396,2.501572,2.493508,2.518369,2.539536,2.50965,2.522035,2.451876,2.511341,2.486767,2.559398,2.536891,2.568154,2.469798,2.482105,2.476015,2.493993,2.480697,2.524382,2.509528,2.52336,2.531249,2.503441,2.530251,2.501274,2.522959,2.49589,2.49206,2.519498,2.511809,2.496826,2.478002,2.484214,2.441125,2.496051,2.502459,2.515024,2.467679,2.482581,2.503181,2.459428,2.481749,2.472986,2.468148,2.484241,2.471371,2.470153,2.475537,2.47151,2.512877,2.469187,2.508633,2.488518,2.484339,2.477072,2.49531,2.503446,2.474993,2.499116,2.479911,2.469663,2.500299,2.499259,2.502185,2.475416,2.476757,2.500275,2.49521,2.493769,2.497301,2.495556,2.502634,2.483331,2.489203,2.503192,2.482687,2.499787,2.512577,2.488036,2.508845,2.490922,2.458711,2.470386,2.480356,2.467447,2.475469,2.471563,2.472569,2.475303,2.482,2.475696,2.448618,2.446929,2.459971,2.478115,2.467394,2.481998,2.464886,2.456223,2.475355,2.461419,2.45625,2.469547,2.465537,2.468757,2.454415,2.463272,2.475117,2.456765,2.44772,2.454773,2.477432,2.47691,2.466445,2.463058,2.476656,2.464356,2.476359,2.481902,2.490937,2.497681,2.506344,2.483705,2.498011,2.488299,2.491807,2.496567,2.500672,2.511357,2.48642,2.509797,2.505073,2.532682,2.526125,2.533322,2.526609,2.550782,2.546604,2.546067,2.552401,2.561963,2.55751,2.568363,2.590575,2.565447,2.568252,2.572797,2.554899,2.569785,2.582491,2.589998,2.566456,2.570831,2.570271,2.570995,2.566809,2.578888,2.559002,2.57236,2.581142,2.562002,2.56579,2.583612,2.542178,2.564524,2.565384,2.564346,2.582078,2.565108,2.554777,2.559957,2.579461,2.540087,2.550952,2.575733,2.554544,2.570541,2.582785,2.568128,2.574498,2.58095,2.579859,2.549841,2.559224,2.558672,2.561336,2.555872,2.563067,2.546301,2.566233,2.544466,2.543338,2.558173,2.598083,2.549262,2.536699,2.553366,2.614523,2.586537,2.592445,2.531942,2.544935,2.56572,2.54707,2.547054,2.590488,2.529274,2.493073,2.594516,2.523005,2.596862,2.494302,2.477757,2.528483,2.511676,2.416035,2.453388,2.47919,2.475676,2.529472,2.359976,2.75346,2.36001,2.583621,2.712907,2.529611,2.279954,Quang_Tri,20/3/25,11.3736,4.45614953665625,0.5108,5.0622,3.0
13,2.493542,2.650661,2.473723,2.398354,2.577216,2.633635,2.478811,2.479853,2.527343,2.538538,2.51798,2.516749,2.484702,2.47042,2.561071,2.537642,2.498635,2.49071,2.520187,2.507851,2.540607,2.534909,2.550984,2.508444,2.549797,2.530342,2.527793,2.528394,2.493559,2.548324,2.520894,2.522426,2.492613,2.542724,2.503474,2.504232,2.534872,2.501914,2.521293,2.490666,2.48506,2.502225,2.495625,2.492746,2.444856,2.489006,2.497352,2.498421,2.494035,2.510215,2.476965,2.497774,2.518601,2.502848,2.497485,2.490987,2.488577,2.477665,2.518646,2.517467,2.491014,2.499381,2.511414,2.50589,2.523391,2.503547,2.484726,2.485932,2.503965,2.485916,2.541278,2.494071,2.491453,2.474763,2.517956,2.499535,2.476643,2.502505,2.480608,2.495732,2.497464,2.489194,2.483814,2.471756,2.499237,2.487515,2.478318,2.482351,2.483435,2.516027,2.486631,2.473258,2.47613,2.510167,2.476165,2.482983,2.49064,2.478275,2.488742,2.498543,2.479461,2.481346,2.480748,2.496177,2.474652,2.473922,2.490419,2.478892,2.483166,2.493013,2.488559,2.480408,2.500826,2.483624,2.503641,2.482386,2.501842,2.504994,2.520468,2.494321,2.510973,2.5136,2.516889,2.507707,2.485591,2.527281,2.496184,2.503526,2.505346,2.508788,2.520515,2.520868,2.552609,2.545121,2.542284,2.556565,2.548875,2.539021,2.562971,2.559397,2.574314,2.554926,2.580844,2.593387,2.576606,2.572341,2.582793,2.58012,2.580988,2.589037,2.572606,2.609667,2.586705,2.588156,2.595973,2.572728,2.588838,2.56379,2.568986,2.575712,2.597858,2.586164,2.595679,2.583064,2.599667,2.564524,2.602603,2.590383,2.568942,2.601872,2.587777,2.557962,2.571658,2.576653,2.575244,2.603574,2.560345,2.588592,2.567927,2.57311,2.591858,2.562042,2.568258,2.587967,2.57789,2.554404,2.570588,2.574324,2.579031,2.559335,2.592411,2.602626,2.599001,2.580184,2.560648,2.579532,2.576472,2.585376,2.589581,2.570413,2.563811,2.598809,2.563617,2.570118,2.586578,2.572172,2.550705,2.514833,2.607231,2.604467,2.572918,2.557153,2.521369,2.625247,2.593343,2.558133,2.476856,2.579707,2.579305,2.463977,2.477885,2.464989,2.681578,2.473754,2.761691,2.491058,2.714657,3.321347,Quang_Tri,20/3/25,11.3736,4.45614953665625,0.5108,5.0622,3.0
13,2.71539,2.351864,2.405237,2.657261,2.479485,2.518615,2.534806,2.515997,2.568894,2.497011,2.474299,2.519746,2.517484,2.491633,2.50356,2.495671,2.450648,2.472294,2.466909,2.491926,2.474951,2.497678,2.480919,2.491366,2.489895,2.500135,2.501846,2.444026,2.486854,2.470921,2.480882,2.527651,2.485246,2.516176,2.529074,2.464103,2.493625,2.485264,2.482134,2.458532,2.45417,2.498641,2.471959,2.459542,2.48146,2.467638,2.482652,2.466907,2.472257,2.428261,2.47828,2.427794,2.464816,2.449082,2.438084,2.460754,2.452071,2.445712,2.461991,2.470262,2.426864,2.478176,2.468875,2.459965,2.444728,2.457724,2.44429,2.448067,2.442512,2.456412,2.457095,2.441373,2.442598,2.464487,2.45472,2.446828,2.45253,2.456748,2.45706,2.440857,2.456094,2.46152,2.444493,2.43601,2.43246,2.440004,2.452701,2.425507,2.422728,2.422805,2.447786,2.430101,2.425784,2.427268,2.43372,2.428234,2.44463,2.436932,2.425771,2.418764,2.433542,2.42099,2.43084,2.433225,2.431824,2.439,2.428426,2.432209,2.429099,2.429517,2.430298,2.432929,2.415039,2.444162,2.434566,2.444227,2.439558,2.444067,2.43891,2.452155,2.453272,2.448752,2.456802,2.434888,2.465472,2.448408,2.47473,2.459643,2.461433,2.465679,2.481419,2.46443,2.477309,2.492312,2.479345,2.493043,2.503138,2.521558,2.518378,2.504693,2.520973,2.522165,2.528917,2.547943,2.542346,2.561363,2.547755,2.552434,2.527097,2.547085,2.539571,2.551773,2.533863,2.551146,2.548325,2.537928,2.551288,2.552319,2.540642,2.541627,2.583263,2.554656,2.537095,2.533221,2.531736,2.552588,2.538718,2.536162,2.553198,2.530432,2.554498,2.554844,2.538454,2.550881,2.518371,2.517702,2.535265,2.525975,2.530924,2.544664,2.550981,2.531205,2.539082,2.549503,2.536298,2.518418,2.486201,2.494118,2.521883,2.530359,2.490561,2.532493,2.501547,2.522635,2.488363,2.536968,2.537126,2.534277,2.542714,2.550119,2.523427,2.540677,2.541898,2.540228,2.568637,2.514474,2.520665,2.505644,2.53179,2.518627,2.432595,2.550874,2.450649,2.490867,2.54122,2.519845,2.459241,2.469182,2.387419,2.379063,2.427119,2.445938,2.604241,2.393274,2.431889,2.34493,2.368549,2.333936,Quang_Tri,20/3/25,11.3736,4.45614953665625,0.5108,5.0622,3.0
13,2.557028,2.481303,2.581905,2.703424,2.714664,2.477613,2.50035,2.500019,2.51254,2.507886,2.477825,2.523977,2.526509,2.518641,2.500684,2.540589,2.561445,2.549286,2.508,2.504217,2.522105,2.517699,2.513948,2.536422,2.50268,2.486335,2.492782,2.530841,2.515894,2.538224,2.492691,2.537466,2.49076,2.472766,2.48576,2.491653,2.510338,2.504134,2.502554,2.504729,2.506093,2.513155,2.485521,2.489274,2.500106,2.503623,2.505779,2.472112,2.509778,2.497616,2.498499,2.500531,2.478717,2.514449,2.497485,2.499486,2.522254,2.503791,2.488398,2.503546,2.480556,2.498046,2.482703,2.474015,2.495018,2.474805,2.501759,2.500592,2.477617,2.473524,2.485639,2.465394,2.523704,2.507137,2.509712,2.480351,2.477688,2.471979,2.500678,2.486007,2.486621,2.483079,2.469689,2.501311,2.496387,2.470728,2.483183,2.487405,2.47489,2.47593,2.479911,2.464833,2.483238,2.468892,2.475772,2.482592,2.454879,2.476794,2.472753,2.479666,2.479282,2.477783,2.480748,2.473526,2.466901,2.463823,2.474028,2.489864,2.479297,2.478429,2.465701,2.477775,2.475859,2.491168,2.489497,2.470443,2.480724,2.476189,2.487654,2.483164,2.505973,2.495426,2.492857,2.490189,2.502039,2.484011,2.494847,2.504892,2.518869,2.504084,2.522333,2.534908,2.518954,2.549985,2.538136,2.542387,2.542783,2.556784,2.561656,2.550109,2.554132,2.568215,2.574835,2.565871,2.57082,2.577701,2.569407,2.574675,2.592174,2.559319,2.57213,2.595781,2.585956,2.587399,2.57297,2.578977,2.572525,2.586118,2.592061,2.567,2.570689,2.557933,2.598475,2.572788,2.607492,2.575968,2.593794,2.601909,2.568661,2.554246,2.57767,2.568323,2.561369,2.576348,2.578961,2.584603,2.594544,2.546468,2.579772,2.5768,2.587979,2.564403,2.551585,2.564273,2.555028,2.566972,2.565383,2.580913,2.551375,2.539185,2.571507,2.572782,2.6031,2.547368,2.558063,2.6257,2.564927,2.535147,2.575666,2.607034,2.548467,2.584478,2.571645,2.590479,2.595533,2.587118,2.543281,2.552473,2.504495,2.514516,2.575011,2.551567,2.547262,2.502221,2.52184,2.582839,2.605915,2.496853,2.421837,2.522588,2.557762,2.369249,2.419007,2.58926,2.397127,2.347523,2.612352,2.682145,Quang_Tri,20/3/25,11.3736,4.45614953665625,0.5108,5.0622,3.0
13,2.488361,2.428812,2.391629,2.57294,2.557137,2.499684,2.487656,2.518574,2.581278,2.544487,2.561514,2.494055,2.52765,2.493117,2.497352,2.479527,2.557488,2.560666,2.52447,2.515212,2.528742,2.526628,2.510021,2.546022,2.529033,2.538959,2.546841,2.496268,2.489449,2.545354,2.496825,2.490099,2.532671,2.525643,2.487572,2.514871,2.529695,2.519228,2.498538,2.451667,2.504634,2.50802,2.482091,2.511623,2.499048,2.488322,2.474989,2.470153,2.493691,2.502821,2.485585,2.498461,2.487009,2.473996,2.482351,2.510966,2.468024,2.534173,2.462616,2.485105,2.44821,2.485886,2.47198,2.473085,2.459957,2.45363,2.461538,2.45601,2.464731,2.499289,2.491282,2.491706,2.476884,2.474216,2.463284,2.444354,2.449087,2.46894,2.476299,2.459737,2.454704,2.463373,2.465999,2.431403,2.475593,2.449099,2.448986,2.450151,2.447232,2.450328,2.461549,2.448457,2.435764,2.446557,2.470894,2.439956,2.459011,2.447682,2.440092,2.450259,2.437108,2.447465,2.432425,2.455818,2.451143,2.436609,2.440105,2.435359,2.445465,2.451637,2.445443,2.449987,2.447972,2.433561,2.440176,2.452791,2.467597,2.459067,2.443316,2.45553,2.475869,2.475112,2.467079,2.47587,2.460541,2.470675,2.462526,2.457885,2.481535,2.469262,2.491669,2.495777,2.486798,2.506702,2.515025,2.513397,2.514715,2.549507,2.521558,2.532106,2.537132,2.534683,2.528298,2.539356,2.549949,2.576764,2.558897,2.544242,2.575027,2.55248,2.559459,2.578903,2.572215,2.577678,2.552767,2.576717,2.558494,2.559851,2.582059,2.555979,2.585395,2.55541,2.585485,2.546852,2.539169,2.54687,2.566201,2.565997,2.570069,2.546342,2.553941,2.562249,2.569877,2.546588,2.5676,2.569506,2.555455,2.535063,2.528842,2.555756,2.542046,2.562715,2.563086,2.520125,2.568098,2.560463,2.564275,2.562559,2.55212,2.587883,2.560624,2.585937,2.537791,2.507021,2.578737,2.532394,2.559043,2.545273,2.588068,2.541704,2.517047,2.545606,2.581479,2.515663,2.567504,2.491914,2.570744,2.552473,2.506705,2.485137,2.489007,2.560681,2.568526,2.528146,2.565132,2.544345,2.583574,2.36483,2.537912,2.461101,2.424039,2.427688,2.375063,2.651147,2.412826,2.494692,2.534065,2.306107,Quang_Tri,20/3/25,11.3736,4.45614953665625,0.5108,5.0622,3.0
13,2.384977,2.55153,2.366681,2.473931,2.374125,2.538409,2.540824,2.509197,2.445922,2.497011,2.456523,2.427919,2.466952,2.501123,2.4481,2.437901,2.467527,2.453125,2.453179,2.486102,2.441212,2.485945,2.46442,2.457378,2.424964,2.436449,2.452137,2.455218,2.467694,2.446335,2.442912,2.465584,2.459025,2.431052,2.442105,2.461374,2.424084,2.458747,2.414837,2.45656,2.430825,2.436565,2.426669,2.383601,2.440529,2.436221,2.425417,2.417447,2.429352,2.445353,2.429438,2.404452,2.422124,2.425521,2.418818,2.417453,2.419535,2.401801,2.410491,2.429417,2.430589,2.428015,2.440151,2.397897,2.399921,2.403643,2.410418,2.403999,2.412842,2.422533,2.412499,2.392033,2.410339,2.418382,2.399305,2.411113,2.402009,2.408714,2.401002,2.419494,2.398363,2.403817,2.40884,2.404743,2.403233,2.393858,2.394398,2.396235,2.394231,2.390171,2.383001,2.383373,2.397991,2.392068,2.399314,2.383963,2.407017,2.400734,2.379868,2.38793,2.402859,2.395156,2.390815,2.390854,2.39414,2.401078,2.391287,2.377012,2.395358,2.388679,2.38201,2.384449,2.394443,2.400279,2.391252,2.397866,2.399003,2.397066,2.409412,2.417431,2.403854,2.416339,2.40847,2.422895,2.415818,2.430003,2.422971,2.423177,2.419461,2.41807,2.436325,2.448887,2.457721,2.446741,2.473258,2.475381,2.472098,2.470184,2.483936,2.493481,2.489793,2.505303,2.493821,2.507399,2.496804,2.494901,2.49675,2.512731,2.508013,2.506994,2.503147,2.518756,2.535414,2.51683,2.518222,2.499167,2.513877,2.481774,2.514035,2.506038,2.519594,2.514154,2.504719,2.509715,2.500693,2.508351,2.495838,2.509455,2.493008,2.506376,2.498146,2.506272,2.497212,2.500176,2.476364,2.504729,2.485954,2.494641,2.490263,2.503499,2.467362,2.476792,2.493843,2.491131,2.484812,2.504314,2.518481,2.500237,2.488112,2.523496,2.506079,2.479819,2.485197,2.501446,2.483995,2.531981,2.477321,2.478517,2.491864,2.486965,2.513443,2.510387,2.478206,2.491951,2.497178,2.501297,2.470948,2.45473,2.448713,2.47222,2.51077,2.491412,2.453625,2.410519,2.456899,2.447435,2.380514,2.423424,2.419604,2.402214,2.462525,2.403361,2.387973,2.255561,2.343981,2.324727,2.242084,2.899273,Quang_Tri,20/3/25,11.3736,4.45614953665625,0.5108,5.0622,3.0
13,2.441233,2.443766,2.465705,2.463295,2.515983,2.527301,2.479687,2.454592,2.515615,2.516927,2.484964,2.494055,2.479556,2.510825,2.489832,2.524619,2.480116,2.530959,2.493332,2.504619,2.489216,2.522953,2.450566,2.521011,2.529439,2.494488,2.468436,2.524347,2.507286,2.51121,2.495317,2.530491,2.484152,2.490789,2.460134,2.464446,2.484611,2.494959,2.486354,2.4971,2.48056,2.48981,2.470959,2.465393,2.464557,2.468943,2.491138,2.469828,2.466414,2.49418,2.444101,2.443881,2.493418,2.45775,2.452344,2.500173,2.532113,2.487861,2.462616,2.455909,2.433767,2.469039,2.461514,2.488856,2.486379,2.45363,2.428516,2.46644,2.493357,2.469758,2.452697,2.444535,2.467712,2.475311,2.496498,2.468452,2.463785,2.459208,2.473033,2.459737,2.453318,2.466401,2.459389,2.46338,2.453598,2.440823,2.468964,2.455662,2.460534,2.450328,2.470225,2.481231,2.452035,2.45161,2.463391,2.442089,2.458109,2.449586,2.44565,2.451615,2.458451,2.437812,2.453408,2.456152,2.447536,2.447715,2.451778,2.451136,2.447576,2.434705,2.446906,2.454607,2.448791,2.456532,2.450295,2.45196,2.466736,2.451503,2.473009,2.467905,2.488359,2.477623,2.482142,2.482787,2.482449,2.494716,2.478753,2.478908,2.501447,2.506038,2.504103,2.521669,2.511079,2.524583,2.538549,2.536391,2.542783,2.549082,2.551493,2.555918,2.544488,2.55865,2.571405,2.555599,2.573819,2.576063,2.588796,2.592443,2.583637,2.564404,2.577882,2.559154,2.580999,2.59018,2.602512,2.583278,2.584188,2.605281,2.571011,2.593948,2.583529,2.585894,2.569711,2.569593,2.583872,2.602141,2.570313,2.582006,2.578613,2.575381,2.564359,2.577745,2.570173,2.58311,2.584597,2.58205,2.597882,2.583263,2.587852,2.587373,2.580668,2.601455,2.595455,2.566023,2.57606,2.564067,2.567235,2.535351,2.583016,2.547057,2.586879,2.595521,2.580801,2.564105,2.537098,2.550985,2.580232,2.568605,2.567431,2.552961,2.574523,2.56074,2.575443,2.524029,2.581877,2.501297,2.569539,2.550689,2.583456,2.56203,2.523626,2.564953,2.539913,2.574837,2.509651,2.57031,2.51028,2.449271,2.501466,2.530924,2.555679,2.593186,2.429178,2.413169,2.560556,2.34493,2.226371,2.37757,Quang_Tri,20/3/25,11.3736,4.45614953665625,0.5108,5.0622,3.0
13,2.444324,2.519092,2.415731,2.534151,2.455026,2.538409,2.441899,2.489416,2.53373,2.583639,2.462748,2.546414,2.515257,2.572299,2.507425,2.544551,2.476832,2.522957,2.479531,2.49902,2.559482,2.559413,2.499211,2.525014,2.511158,2.510102,2.529824,2.488038,2.530768,2.515532,2.505214,2.522426,2.500486,2.517348,2.478944,2.491289,2.500233,2.503022,2.520527,2.507671,2.493493,2.506201,2.488285,2.478685,2.511544,2.458929,2.483662,2.476719,2.482172,2.487052,2.508267,2.481918,2.49512,2.477254,2.477749,2.515573,2.477364,2.501038,2.491731,2.475367,2.484123,2.468105,2.483983,2.461772,2.486379,2.483759,2.478888,2.474132,2.486325,2.49164,2.513039,2.47465,2.483394,2.467437,2.485877,2.50291,2.492321,2.488555,2.473784,2.492637,2.488368,2.468744,2.481666,2.497414,2.459863,2.478258,2.465534,2.484541,2.467757,2.46355,2.475969,2.473258,2.478757,2.459015,2.474596,2.458617,2.454879,2.466932,2.43626,2.465414,2.483064,2.460225,2.462501,2.465263,2.472053,2.478447,2.474547,2.483459,2.484404,2.458432,2.459456,2.466889,2.480421,2.468747,2.490221,2.472876,2.486268,2.468669,2.522628,2.485518,2.492418,2.493743,2.500404,2.50907,2.496296,2.495287,2.513745,2.511588,2.503977,2.499046,2.501587,2.497671,2.51816,2.526997,2.527533,2.543012,2.522409,2.546124,2.550212,2.557219,2.570247,2.571829,2.571178,2.567228,2.583653,2.569571,2.581126,2.566056,2.566121,2.580992,2.577882,2.600616,2.577562,2.581143,2.587235,2.59253,2.569533,2.570268,2.572791,2.559207,2.585128,2.577607,2.60129,2.58416,2.599954,2.572667,2.587732,2.570431,2.556192,2.573939,2.595056,2.597849,2.590193,2.571495,2.587443,2.582368,2.568724,2.579637,2.560206,2.57815,2.609572,2.566098,2.594717,2.579563,2.557121,2.569164,2.578135,2.587207,2.541441,2.562851,2.579749,2.598615,2.587813,2.553985,2.547035,2.56726,2.543152,2.531248,2.561237,2.580926,2.584447,2.520563,2.592672,2.575679,2.602832,2.53126,2.554175,2.577612,2.633865,2.534246,2.579228,2.506782,2.48393,2.565588,2.592373,2.553158,2.481613,2.485572,2.418492,2.416204,2.501077,2.541452,2.626356,2.300271,2.412826,2.303068,2.591418,2.179673,Quang_Tri,20/3/25,11.3736,4.45614953665625,0.5108,5.0622,3.0
13,2.402931,2.575208,2.748582,2.530047,2.567731,2.492539,2.470142,2.542486,2.464034,2.499029,2.490397,2.502643,2.521973,2.489169,2.515259,2.546546,2.518429,2.5164,2.55247,2.486874,2.48998,2.493478,2.51198,2.544758,2.508056,2.54775,2.517782,2.493632,2.519067,2.461755,2.47798,2.499092,2.49973,2.478452,2.473285,2.487299,2.482475,2.495323,2.494198,2.491021,2.48194,2.464016,2.484489,2.477674,2.466839,2.489691,2.466486,2.459533,2.456532,2.497271,2.479599,2.478618,2.462911,2.478564,2.474166,2.477725,2.470901,2.47799,2.477901,2.467416,2.488047,2.471227,2.460299,2.480269,2.46596,2.51782,2.456001,2.486239,2.485113,2.478497,2.482699,2.474933,2.441043,2.45812,2.473628,2.484391,2.489892,2.475551,2.477056,2.439946,2.464769,2.482351,2.489838,2.466982,2.481956,2.466576,2.461073,2.43795,2.442887,2.468872,2.442592,2.447692,2.467751,2.458249,2.457894,2.458802,2.450255,2.451847,2.454902,2.456395,2.44021,2.461932,2.452243,2.460684,2.461641,2.450988,2.461246,2.459746,2.464837,2.44722,2.465021,2.462644,2.473943,2.465832,2.457791,2.467853,2.471233,2.475836,2.473537,2.462878,2.486892,2.481234,2.502502,2.494691,2.480978,2.489424,2.495419,2.51298,2.488071,2.499431,2.501973,2.538855,2.547063,2.533295,2.527533,2.54114,2.560886,2.557216,2.55428,2.576317,2.580027,2.568665,2.572317,2.584334,2.596876,2.564536,2.582793,2.594654,2.578833,2.579545,2.580302,2.589499,2.577073,2.584635,2.605686,2.580996,2.585991,2.582747,2.58284,2.588316,2.568629,2.589418,2.59069,2.581426,2.583595,2.584612,2.601714,2.606728,2.592049,2.593362,2.59751,2.595053,2.594875,2.579408,2.565182,2.570435,2.568411,2.574416,2.611957,2.618496,2.612534,2.576058,2.575957,2.586126,2.57789,2.575434,2.599191,2.560692,2.574298,2.585396,2.586034,2.579098,2.579932,2.590035,2.553363,2.57449,2.594142,2.542608,2.544076,2.566964,2.596772,2.579626,2.537382,2.56245,2.602832,2.527002,2.561789,2.566396,2.556544,2.581365,2.568073,2.614142,2.568526,2.570609,2.621437,2.557134,2.548719,2.568781,2.471593,2.471252,2.427119,2.634317,2.677914,2.566136,2.556828,2.245957,2.547709,2.277143,Quang_Tri,20/3/25,11.3736,4.45614953665625,0.5108,5.0622,3.0
